files,language,blank,comment,code,"http://cloc.sourceforge.net v 1.56  T=6.0 s (89.2 files/s, 15751.3 lines/s)"
479,Java,11758,25868,49316
22,XML,280,470,4521
27,HTML,53,734,513
3,XSLT,81,200,329
3,CSS,58,24,229
1,Python,7,24,43
