files,language,blank,comment,code,"http://cloc.sourceforge.net v 1.56  T=4.0 s (48.5 files/s, 3086.8 lines/s)"
115,Java,1697,2149,5202
62,XML,266,53,1477
5,CSS,170,114,714
3,HTML,77,2,320
9,JSP,17,0,89
