files,language,blank,comment,code,"http://cloc.sourceforge.net v 1.56  T=19.0 s (59.4 files/s, 13432.9 lines/s)"
740,HTML,16057,7412,169302
296,Java,8387,18072,26333
82,XML,1499,1441,5535
6,CSS,29,23,386
1,C++,25,60,174
1,DTD,48,50,129
1,DOS Batch,0,16,95
2,Perl,29,54,70
