files,language,blank,comment,code,"http://cloc.sourceforge.net v 1.56  T=11.0 s (80.1 files/s, 9551.8 lines/s)"
610,Javascript,8659,32275,42004
114,CSS,1461,1156,7588
105,Java,1621,2894,5056
15,JSP,146,78,1147
33,XML,178,70,665
4,HTML,6,25,41
