files,language,blank,comment,code,"http://cloc.sourceforge.net v 1.56  T=7.0 s (56.6 files/s, 9377.6 lines/s)"
322,Java,6804,14056,30220
71,XML,1615,180,12264
1,XSLT,32,3,334
1,HTML,15,0,114
1,Bourne Shell,0,3,3
