files,language,blank,comment,code,"http://cloc.sourceforge.net v 1.56  T=1.0 s (40.0 files/s, 7919.0 lines/s)"
8,HTML,778,442,2862
7,XSD,124,182,1782
13,Java,165,392,733
12,XML,59,69,331
