files,language,blank,comment,code,"http://cloc.sourceforge.net v 1.56  T=30.0 s (65.7 files/s, 9240.7 lines/s)"
1140,HTML,13047,5911,173429
215,XML,5,3,37104
448,Java,5077,10742,27529
155,YAML,135,31,2839
10,CSS,81,10,670
4,Javascript,77,182,348
