files,language,blank,comment,code,"http://cloc.sourceforge.net v 1.56  T=10.0 s (98.9 files/s, 8850.8 lines/s)"
823,Java,11298,10587,46028
119,XML,1358,501,9936
12,XSD,955,197,6487
13,C#,111,141,381
3,MSBuild scripts,0,21,270
4,HTML,5,0,66
1,Bourne Shell,11,4,40
12,SQL,7,16,34
1,DOS Batch,5,2,18
1,CSS,8,7,14
