files,language,blank,comment,code,"http://cloc.sourceforge.net v 1.56  T=2.0 s (63.5 files/s, 15668.5 lines/s)"
96,Java,3672,7392,16521
23,XML,243,582,2224
6,HTML,52,87,428
1,JSP,21,30,84
1,CSS,0,0,1
