files,language,blank,comment,code,"http://cloc.sourceforge.net v 1.56  T=2.0 s (42.0 files/s, 9555.5 lines/s)"
73,Python,3103,3871,8714
5,C,378,302,2363
6,C/C++ Header,68,128,184
