files,language,blank,comment,code,"http://cloc.sourceforge.net v 1.56  T=11.0 s (38.5 files/s, 6479.5 lines/s)"
392,Java,7455,18118,36881
20,XML,438,372,5218
10,HTML,240,288,1931
1,CSS,18,20,286
1,XSLT,2,0,7
