files,language,blank,comment,code,"http://cloc.sourceforge.net v 1.56  T=11.0 s (84.9 files/s, 10988.7 lines/s)"
429,Java,10939,29180,42190
428,XML,310,534,22436
61,HTML,601,606,12698
3,XSD,74,41,696
5,Bourne Shell,46,9,190
3,DTD,67,32,146
3,XSLT,11,0,61
1,make,2,0,6
1,DOS Batch,0,0,1
