files,language,blank,comment,code,"http://cloc.sourceforge.net v 1.56  T=36.0 s (96.5 files/s, 14805.9 lines/s)"
1854,Java,40541,128083,154232
966,XML,11009,2311,86372
391,XSD,2084,1511,79829
86,SQL,4345,493,14877
125,HTML,171,0,2335
12,XSLT,201,208,1618
9,DTD,291,609,553
3,CSS,91,9,428
16,Bourne Shell,94,57,373
13,DOS Batch,51,29,209
