files,language,blank,comment,code,"http://cloc.sourceforge.net v 1.56  T=5.0 s (34.6 files/s, 6575.0 lines/s)"
44,Javascript,2133,1980,14927
38,XML,529,1172,2307
44,JSP,327,420,1924
14,Java,321,354,1422
10,CSS,229,195,1179
14,HTML,240,203,919
4,Bourne Shell,128,244,912
1,Bourne Again Shell,65,180,348
4,Ruby,35,64,118
