files,language,blank,comment,code,"http://cloc.sourceforge.net v 1.56  T=18.0 s (65.6 files/s, 21572.5 lines/s)"
622,HTML,25964,10380,221866
469,Java,13565,33765,62480
8,XSD,1153,115,4293
40,XML,1057,1782,3998
11,DTD,887,1929,990
12,JSP,88,0,874
4,C,257,223,683
4,Bourne Shell,87,211,432
2,CSS,92,7,424
4,ASP.Net,49,0,325
3,C/C++ Header,33,219,48
1,make,12,2,14
1,DOS Batch,0,0,1
