files,language,blank,comment,code,"http://cloc.sourceforge.net v 1.56  T=4.0 s (88.0 files/s, 6693.2 lines/s)"
267,Java,4339,5588,11987
73,XML,301,51,3075
2,XSLT,104,103,420
3,HTML,74,3,310
1,DTD,48,50,129
2,CSS,18,4,72
2,Bourne Shell,10,2,51
2,DOS Batch,8,0,26
