files,language,blank,comment,code,"http://cloc.sourceforge.net v 1.56  T=1.0 s (72.0 files/s, 8586.0 lines/s)"
41,Java,857,2668,3103
12,XML,70,282,1153
10,Bourne Shell,33,171,45
9,DOS Batch,23,148,33
