files,language,blank,comment,code,"http://cloc.sourceforge.net v 1.56  T=4.0 s (80.8 files/s, 9974.8 lines/s)"
284,Java,4241,11577,19642
29,XML,279,456,1897
8,XSD,144,173,1419
2,HTML,2,38,31
